Time,Blade,Action,Type,Interface,Origin,Source,Source User Name,Destination,Service,Application Risk,Application Name,Application Category,Access Rule Name,Resource,User,Description,
"Sep 1, 2022 3:31:32 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.223,,52.140.118.28,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?f6d69f4751815e50,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?f6d69f4751815e50,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?f6d69f4751815e50",,,
"Sep 1, 2022 3:31:32 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.34.202,,whatsapp-chatd-edge-shv-02-bom1.facebook.com (31.13.79.54),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:32 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.13.56,,192.124.249.23,http,Very Low,GoDaddy,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.godaddy.com/MEowSDBGMEQwQjAJBgUrDgMCGgUABBS2CA1fbGt26xPkOKX4ZguoUjM0TgQUQMK9J47MNIMwojPX+2yz8LQsgM4CCQDLGFp3GStfow==,http://ocsp.godaddy.com/MEowSDBGMEQwQjAJBgUrDgMCGgUABBS2CA1fbGt26xPkOKX4ZguoUjM0TgQUQMK9J47MNIMwojPX+2yz8LQsgM4CCQDLGFp3GStfow==",,,
"Sep 1, 2022 3:31:32 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBQ50otx/h0Ztl+z8SiPI7wEWVxDlQQUTiJUIBiV5uNu5g/6+rkS7QYXjzkCEAqvpsXKY8RRQeo74ffHUxc=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBQ50otx/h0Ztl+z8SiPI7wEWVxDlQQUTiJUIBiV5uNu5g/6+rkS7QYXjzkCEAqvpsXKY8RRQeo74ffHUxc=",,,
"Sep 1, 2022 3:31:32 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,117.18.237.29,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBQ50otx/h0Ztl+z8SiPI7wEWVxDlQQUTiJUIBiV5uNu5g/6+rkS7QYXjzkCEAqvpsXKY8RRQeo74ffHUxc=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBQ50otx/h0Ztl+z8SiPI7wEWVxDlQQUTiJUIBiV5uNu5g/6+rkS7QYXjzkCEAqvpsXKY8RRQeo74ffHUxc=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBQ50otx/h0Ztl+z8SiPI7wEWVxDlQQUTiJUIBiV5uNu5g/6+rkS7QYXjzkCEAqvpsXKY8RRQeo74ffHUxc=",,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.6,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing Maps,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,180.149.52.210,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.6,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,bom07s32-in-f14.1e100.net (142.250.183.174),http,Low,Google Search,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://clients3.google.com/generate_204,http://clients3.google.com/generate_204",,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.2.186,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:31 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.54,,142.250.199.174,https,Unknown,safebrowsing.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.10.56,,20.198.118.190,https,Medium,Microsoft OneDrive-web,File Storage and Sharing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:31 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.14.159,,edge-star-shv-02-bom1.facebook.com (31.13.79.18),https,Low,Facebook,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.8.1.156,,52.113.194.132,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.12.75,,52.152.108.96,https,Very Low,Windows Update,Software Update,Library section allowed,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.44.44,,13.107.42.14,TCP_1-1024,Low,LinkedIn,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.83,,instagram-p3-shv-02-bom1.fbcdn.net (31.13.79.63),TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,8.118.190.35.bc.googleusercontent.com (35.190.118.8),https,Very Low,Truecaller,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.11.240,,134.43.190.35.bc.googleusercontent.com (35.190.43.134),https,Medium,Snapchat,Media Sharing,Library section allowed,,,,
"Sep 1, 2022 3:31:30 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.7.103,,142.250.199.164,https,Unknown,scholar.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://scholar.google.com/scholar_lookup?&title=An algorithm for the evaluation of finite trigonometric series&journal=Amer. Math. Monthly&volume=65&pages=34-35&publication_year=1958&author=Goertzel,G.,http://scholar.google.com/scholar_lookup?&title=An algorithm for the evaluation of finite trigonometric series&journal=Amer. Math. Monthly&volume=65&pages=34-35&publication_year=1958&author=Goertzel,G.",,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.1.75,,23.32.176.227,https,Low,Pinterest,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:31:30 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.12.207,,23.57.228.121,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.entrust.net/MFEwTzBNMEswSTAJBgUrDgMCGgUABBRr2bwARTxMtEy9aspRAZg5QFhagQQUgrrWPZfOn89x6JI3r/2ztWk1V88CEHHvVXSvNVTDWixp9m9La80=,http://ocsp.entrust.net/MFEwTzBNMEswSTAJBgUrDgMCGgUABBRr2bwARTxMtEy9aspRAZg5QFhagQQUgrrWPZfOn89x6JI3r/2ztWk1V88CEHHvVXSvNVTDWixp9m9La80=,http://ocsp.entrust.net/MFEwTzBNMEswSTAJBgUrDgMCGgUABBRr2bwARTxMtEy9aspRAZg5QFhagQQUgrrWPZfOn89x6JI3r/2ztWk1V88CEHHvVXSvNVTDWixp9m9La80=",,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.79.102,,13.107.4.52,http,Low,Microsoft NCSI,Network Utilities,VNIT allowed sites and applications computers and business added on 290921,"http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt",,,
"Sep 1, 2022 3:31:30 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.9.20,,52.95.126.126,https,Low,Amazon Mobile,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:29 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.6.227,,192.124.249.23,http,Very Low,GoDaddy,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.godaddy.com/MEowSDBGMEQwQjAJBgUrDgMCGgUABBS2CA1fbGt26xPkOKX4ZguoUjM0TgQUQMK9J47MNIMwojPX+2yz8LQsgM4CCQDLGFp3GStfow==,http://ocsp.godaddy.com/MEowSDBGMEQwQjAJBgUrDgMCGgUABBS2CA1fbGt26xPkOKX4ZguoUjM0TgQUQMK9J47MNIMwojPX+2yz8LQsgM4CCQDLGFp3GStfow==",,,
"Sep 1, 2022 3:31:29 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.72.83,,13.107.246.37,https,Very Low,Windows Azure Cloud Services,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:29 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.170,,a-0003.a-msedge.net (204.79.197.203),TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:29 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.71.160,,20.60.244.163,https,Very Low,Windows Azure Storage Service,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:29 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.40.14,,40.126.17.131,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:29 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.26.160.56,,142.250.76.174,https,Unknown,safebrowsing.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:29 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.19.0.72,,bom12s14-in-f14.1e100.net (142.250.192.14),https,Unknown,clients2.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:28 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.9.20,,13.227.129.15,https,Low,Amazon,Shopping,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:28 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.49.221,,142.250.199.164,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:28 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.13.89,,216.239.36.155,https,Unknown,jibe.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:28 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.6,,52.114.15.135,https,Low,Skype,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:28 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.43.216,,bom12s14-in-f14.1e100.net (142.250.192.14),https,Unknown,clients2.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:28 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.3.118,,instagram-p3-shv-01-bom1.fbcdn.net (157.240.16.63),quic,Low,Facebook,Social Networking,Library section,,,,
"Sep 1, 2022 3:31:27 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.50.115,,instagram-p3-shv-02-bom1.fbcdn.net (31.13.79.63),TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:27 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.24,,162.247.241.4,https,Low,New Relic,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:27 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.72.47,,bom07s18-in-f3.1e100.net (172.217.166.35),https,Unknown,id.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:27 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.9.20,,142.250.76.163,https,Unknown,crashlyticsreports-pa.googleapis.com,Shopping,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:27 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.72,,13.107.42.16,https,Low,Skype,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:26 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.34.57,,13.89.178.27,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?17450d435c0c3a1d,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?17450d435c0c3a1d,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?17450d435c0c3a1d,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?17450d435c0c3a1d",,,
"Sep 1, 2022 3:31:26 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.76,,20.150.89.132,https,Very Low,Windows Azure Storage Service,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:26 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.98.89,,3.211.129.248,TCP_1-1024,Medium,Snapchat,Media Sharing,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:26 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.10.5.186,,bom12s16-in-f4.1e100.net (142.250.192.68),https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://www.google.com/,http://www.google.com/",,,
"Sep 1, 2022 3:31:25 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.19.0.21,,142.250.183.195,https,Unknown,id.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:25 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,77.234.45.231,http,Very Low,avast! Services,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://streamback.ff.avast.com:80/V1/MD/00100C2A5208F6A800000182FD8F4C093933626232373132000001829A618C01/1662023084635,http://streamback.ff.avast.com:80/V1/MD/00100C2A5208F6A800000182FD8F4C093933626232373132000001829A618C01/1662023084635",,,
"Sep 1, 2022 3:31:25 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.136,,180.149.59.136,http,Very Low,avast! Antivirus-update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://au.ff.avast.com:80/android/vps_v4_info.vpx,http://au.ff.avast.com:80/android/vps_v4_info.vpx",,,
"Sep 1, 2022 3:31:25 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.6.224,,142.250.183.98,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:25 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.7.15,,bom07s20-in-f3.1e100.net (172.217.166.163),https,Unknown,id.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:24 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.11.26,,bom07s45-in-f13.1e100.net (142.251.42.109),https,Medium,Google Accounts,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:24 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.3.57,,117.18.232.102,TCP_1-1024,Low,Twitter,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:24 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.6.224,,bom05s12-in-f2.1e100.net (172.217.160.162),https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:24 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.76,,dns.google (8.8.4.4),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:24 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.33.35,,172.217.166.37,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:24 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.76,,52.231.199.126,https,Low,MSN-web,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:24 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.0.130,,199.232.20.157,TCP_1-1024,Low,Twitter,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:24 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.14.7.165,,bom12s16-in-f14.1e100.net (142.250.192.78),https,Unknown,apis.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:23 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.7.108,,216.58.203.45,https,Medium,Google Accounts,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:23 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.11.26,,70.42.32.127,https,Very Low,Outbrain,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:23 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.79.247,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh/sBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H/z9DKA=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh/sBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H/z9DKA=",,,
"Sep 1, 2022 3:31:23 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.97.30,,142.250.199.142,https,Low,Google Docs,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:31:23 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.79.247,,31.13.79.53,TCP_1-1024,Low,WhatsApp Messenger-web/PC,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:31:23 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.132,,bom12s14-in-f14.1e100.net (142.250.192.14),http,Low,Google Search,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://clients3.google.com/generate_204,http://clients3.google.com/generate_204,http://clients3.google.com/generate_204",,,
