Time,Creation Time,Interface Direction,Policy Rule UID,Type,Index Time,App Protocol,Policy Date,Action,ID,aggregated_log_count,Interface Name,Application ID,Layer Name,Last Update Sequence Number,Direction of Connection,Sequence Number,Source Zone,Access Rule Name,Browse Time,Marker,Number of Connections,Protocol,Application Risk,Application Category,Policy Management,Last Update Time,Destination,Application Name,Confidence Level,Last Update Time,Rule,Interface,Duration,All Application Categories,Service ID,Matched Category,Destination Country,Severity,Product Family,Blade,Source,update_count,Policy Name,Destination Zone,Database Tag,Log Server Origin,Service,Origin,Destination Port,Log Server IP,stored,layer_uuid_rule_uuid,High Level Log key,logid,sig_id,Application Signature ID,Application Description,Method,Resource,Web Client Type,Received Bytes,Packets,Client Outbound Packets,Traffic Sent Bytes,Server Inbound Packets,Server Inbound Bytes,Sent Bytes,Client Inbound Bytes,Client Inbound Packets,Client Outbound Bytes,Traffic Received Bytes,Server Outbound Packets,Server Outbound Bytes,Total Bytes,Traffic Total Bytes,Client Type OS,Number of URLs,Description,Source Port,certificate_resource,certificate_validation,Number of files,Frequency,UserCheck ID,UserCheck Reference,Log ID,UserCheck Interaction Name,User Check,Confirmation Scope,UserCheck Message to User,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000000c,2,eth1-01,2752045337,Web Content,22489,Outgoing,22489,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518086,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,103.229.206.240,sync.mathtag.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Business / Economy,URL Filtering",https,Business / Economy,Singapore,Informational,Access,URL Filtering,10.87.67.49,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.44E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f50000000a,1,eth1-01,1642187689,Web Content,22487,Outgoing,22487,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518084,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.138.34,wzrkt.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Web Advertisements,Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.87.57.218,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.46E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000008,2,eth1-01,3168724112,Web Content,22485,Outgoing,22485,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518082,1,TCP (6) (6),Unknown,Search Engines / Portals,mgmt,1.66E+12,bom07s20-in-f3.1e100.net (172.217.166.163),id.google.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Search Engines / Portals,URL Filtering",https,Search Engines / Portals,United States,Informational,Access,"Application Control,URL Filtering",10.4.7.15,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",8.35E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000007,1,eth1-01,537750741,Web Content,22484,Outgoing,22484,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518081,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s28-in-f3.1e100.net (142.250.182.195),crashlytics.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.9.20,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.43E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000006,1,eth1-01,1140375413,Web Content,22483,Outgoing,22483,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518080,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.138.128,samsungdm.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.6.51,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",8.02E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000004,2,eth1-01,2906546021,Web Content,22481,Outgoing,22481,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518078,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom12s06-in-f10.1e100.net (142.250.67.138),firebaseinstallations.googleapis.com,N/A,2022-09-01T10:14:13Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.10.0.84,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",9.67E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000003,1,eth1-01,2863089498,Web Content,22480,Outgoing,22480,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518077,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom12s08-in-f1.1e100.net (142.250.67.193),googleusercontent.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.97.30,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.19E+17,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000002,1,eth1-01,1292024202,Web Content,22479,Outgoing,22479,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518076,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,23.72.45.34,oneclient.sfx.ms,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.16.100.76,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.63E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:25 PM",2022-09-01T10:01:25Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f500000001,1,eth1-01,2906546021,Web Content,22478,Outgoing,22478,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518075,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom12s15-in-f10.1e100.net (142.250.192.42),firebaseinstallations.googleapis.com,N/A,2022-09-01T10:01:25Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.87.59.243,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.90E+17,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f40000001d,2,eth1-01,60340675,Web Content,22476,Outgoing,22476,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518073,1,TCP (6) (6),Medium,Web Services Provider,mgmt,1.66E+12,bom07s45-in-f13.1e100.net (142.251.42.109),Google Accounts,N/A,2022-09-01T10:01:24Z,49.17,eth1-01,5940,"Encrypts communications, Medium Risk, Web Services Provider",https,Web Services Provider,United States,Informational,Access,"Application Control,URL Filtering",192.168.11.26,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.54E+19,352,4,60340675:5,Google Accounts is a user account that allows users to access various Google-owned services. A Google Account can be identified either by the username (usually the associated email address) or by its unique permanent ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f40000001b,20,eth1-01,2691127441,Web Content,22474,Outgoing,22474,Internal,VNIT allowed sites and applications computers and business added on 290921,15,@A@@B@1662019661@C@2518071,20,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom12s17-in-f3.1e100.net (142.250.192.99),fonts.gstatic.com,N/A,2022-09-01T11:34:02Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.16.243.118,11,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.84E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f40000001a,1,eth1-01,3657877240,Web Content,22473,Outgoing,22473,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2518070,1,TCP (6) (6),Unknown,Web Advertisements,mgmt,1.66E+12,104.18.100.194,p.adsymptotic.com,N/A,2022-09-01T10:01:24Z,49.18,eth1-01,5940,"Web Advertisements,URL Filtering",TCP_1-1024,Web Advertisements,United States,Informational,Access,URL Filtering,10.14.0.130,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",7.83E+17,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000017,1,eth1-01,4235280116,Web Content,22471,Outgoing,22471,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518068,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,52.76.134.129,apps.oppomobile.com,N/A,2022-09-01T10:01:24Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,Singapore,Informational,Access,URL Filtering,172.26.75.41,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.09E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000015,1,eth1-01,2187900126,Web Content,22469,Outgoing,22469,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518066,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,66.117.22.139,sc.omtrdc.net,N/A,2022-09-01T10:01:24Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.14.0.130,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.38E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000014,13,eth1-01,128429114,Web Content,22468,Outgoing,22468,Internal,VNIT allowed sites and applications computers and business added on 290921,134,@A@@B@1662019661@C@2518065,13,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,172.217.27.202,fonts.googleapis.com,N/A,2022-09-01T11:34:01Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.16.243.118,10,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",4.63E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000013,2,eth1-01,2989329061,Web Content,22467,Outgoing,22467,Internal,VNIT Blocked sites and apps,,@A@@B@1662019661@C@2518064,1,TCP (6) (6),Unknown,Social Networking,mgmt,1.66E+12,edge-star-shv-02-bom1.facebook.com (31.13.79.18),portal.fb.com,N/A,2022-09-01T10:01:55Z,49.18,eth1-01,5940,"Social Networking,URL Filtering",TCP_1-1024,Social Networking,Ireland,Informational,Access,URL Filtering,172.16.241.136,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.80E+18,352,0,,,GET,"http://portal.fb.com/mobile/status.php,http://portal.fb.com/mobile/status.php",Other: Facebook,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000012,18,eth1-01,2883516181,Web Content,22466,Outgoing,22466,Internal,VNIT allowed sites and applications computers and business added on 290921,124,@A@@B@1662019661@C@2518063,18,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,dns.google (8.8.4.4),dns.google,N/A,2022-09-01T11:33:10Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.16.100.76,9,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",4.38E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000011,2,eth1-01,3578159095,Web Content,22465,Outgoing,22465,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518062,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s31-in-f3.1e100.net (142.250.183.131),ssl.gstatic.com,N/A,2022-09-01T10:01:24Z,49.17,eth1-01,5940,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.40.18,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.77E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f400000010,1,eth1-01,3948792514,Web Content,22464,Outgoing,22464,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2518061,1,TCP (6) (6),Unknown,Shopping,mgmt,1.66E+12,47.246.165.109,lazada.com.my,N/A,2022-09-01T10:01:24Z,49.18,eth1-01,5940,"Shopping,URL Filtering",TCP_1-1024,Shopping,United States,Informational,Access,URL Filtering,172.27.4.23,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.74E+19,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:24 PM",2022-09-01T10:01:24Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-82f40000000f,2,eth1-01,60340714,Web Content,22463,Outgoing,22463,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518060,1,TCP (6) (6),Medium,Web Advertisements,mgmt,1.66E+12,bom05s12-in-f2.1e100.net (172.217.160.162),Google Ads,N/A,2022-09-01T10:01:24Z,49.17,eth1-01,5940,"Web Advertisements, Medium Risk",https,Web Advertisements,United States,Informational,Access,"Application Control,URL Filtering",10.4.6.224,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",5.57E+18,352,4,60340714:8,"Google Ads is part of Google AdWords, Google's ad serving tool. It allows advertisers to place clickable image ads on publishers' websites. The images are hosted on different domains than those on which the websites that display the ads are hosted, to which data communication is made without an active request by the user.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
